0,0,0,17,(0.2, 0.2, 0.2),(1.0, 1.8, -0.8),3879,4.046565,8.663828, 2.233521,2.241362,2.184116,2.216111,2.933107,3.192942,2.571732,2.997317,11.92405,0.6333935,0.6426722,5.405717,5.884592,0.5323485,0.6204446,1,-1,0
0,0,1,16,(0.3, 0.3, 0.3),(0.9, 1.0, -0.6),2719,3.898932,8.266355, 3.040219,1.846576,1.837777,2.002659,2.761902,2.13173,2.220946,2.511142,9.823786,0.5329555,0.580771,5.090185,3.928779,0.4597359,0.5198064,1,-1,0
0,0,2,11,(0.2, 0.2, 0.2),(0.3, 1.7, -0.6),2684,3.542109,7.305678, 2.721937,1.545937,1.434385,1.458322,2.320695,1.966995,1.750072,2.119438,8.224385,0.4159718,0.4229134,4.277042,3.625172,0.3622648,0.4387237,1,-1,0
0,0,3,14,(0.2, 0.2, 0.2),(0.6, 1.0, 0.6),3574,3.990461,8.512779, 2.381863,2.114223,2.051858,2.339435,2.857953,2.702641,2.163848,3.119988,11.24767,0.5950387,0.678436,5.267208,4.980967,0.4479165,0.6458375,1,-1,0
0,0,4,3,(0.3, 0.3, 0.3),(-0.7, 1.1, 0.0),1049,1.646876,2.203126, 2.100216,0.1440189,0.1945343,0.2731296,0.155048,0.1520391,0.2036415,0.8359225,0.7661803,0.05641493,0.07920758,0.2857535,0.280208,0.04215378,0.1730359,1,-1,0
0,0,5,15,(0.2, 0.2, 0.2),(0.8, 0.7, 0.0),2922,4.208532,9.099894, 3.114269,1.886641,2.080994,2.034065,2.787537,2.322364,2.170147,2.527543,10.03693,0.6034883,0.5898789,5.137432,4.280118,0.4492204,0.5232015,1,-1,0
0,0,6,6,(0.1, 0.1, 0.1),(-0.3, 1.9, 0.0),1853,3.222109,6.44414, 3.47768,0.7622324,0.6197889,0.9048463,1.103354,0.5120188,0.6340521,1.811176,4.055076,0.1797388,0.2624054,2.033481,0.9436507,0.1312488,0.3749134,1,-1,0
0,0,7,2,(0.1, 0.1, 0.1),(-0.8, 1.2, 0.3),1071,2.170178,3.612017, 3.372565,0.1155492,0.2185651,0.2358137,0.1115459,0.1099012,0.1801063,0.8595597,0.6147218,0.06338387,0.06838598,0.205579,0.2025479,0.03728201,0.1779289,1,-1,0
0,0,8,7,(0.1, 0.1, 0.1),(-0.2, 1.6, 0.4),1552,3.439632,7.02978, 4.529497,0.6359548,0.5838063,0.895859,1.082129,0.3725061,0.4460956,1.610111,3.38328,0.1693038,0.2597991,1.994363,0.6865288,0.0923418,0.3332929,1,-1,0
0,0,9,8,(0.1, 0.1, 0.1),(-0.1, 1.1, 0.4),1864,3.641093,7.572175, 4.062325,0.6779003,0.6808526,1.02399,1.16765,0.3922197,0.556156,1.587824,3.606429,0.1974472,0.2969571,2.151978,0.7228609,0.1151243,0.3286795,1,-1,0
0,1,0,18,(0.2, 0.2, 0.2),(1.1, 2.3, 0.0),3873,4.019707,8.591519, 2.218311,2.673898,2.483262,2.602887,3.51245,3.346539,2.958723,3.347098,14.22514,0.7201459,0.7548372,6.473444,6.167672,0.6124556,0.6928493,1,-1,0
0,1,1,0,(0.3, 0.3, 0.3),(-1.0, 1.7, 0.0),890,1.621022,2.133521, 2.397214,0.06377114,0.1103506,0.09358966,0.06495999,0.0712648,0.07357344,0.8167793,0.3392625,0.03200167,0.027141,0.1197213,0.131341,0.0152297,0.1690733,1,-1,0
0,1,2,14,(0.1, 0.1, 0.1),(0.6, 1.0, 0.6),2869,4.532756,9.972806, 3.476057,1.702165,1.622264,1.923577,2.518876,2.033882,1.577305,2.399055,9.055515,0.4704566,0.5578374,4.642289,3.748444,0.3265021,0.4966044,1,-1,0
0,1,3,9,(0.2, 0.2, 0.2),(0.0, 0.9, 0.0),3170,3.291466,6.630869, 2.091757,1.43645,1.542453,1.592112,1.932881,1.798854,1.547043,2.175133,7.641915,0.4473113,0.4617126,3.5623,3.315287,0.320238,0.4502526,1,-1,0
0,1,4,7,(0.1, 0.1, 0.1),(-0.2, 1.6, 0.4),1887,3.439632,7.02978, 3.725374,0.7620575,0.6070037,0.888079,1.249485,0.9806883,0.6045192,1.729097,4.054146,0.1760311,0.2575429,2.3028,1.807409,0.1251355,0.3579232,1,-1,0
0,1,5,19,(0.1, 0.1, 0.1),(1.2, 1.8, 0.8),3158,4.757966,10.57914, 3.349949,2.208389,2.073242,2.345793,3.112795,2.289223,2.058005,3.074149,11.74863,0.6012403,0.6802799,5.736881,4.219038,0.426007,0.6363489,1,-1,0
0,1,6,1,(0.2, 0.2, 0.2),(-0.9, 1.5, 0.3),823,1.911785,2.916344, 3.543553,0.0639083,0.1233109,0.08446401,0.07576833,0.0732002,0.08429433,0.7636259,0.3399922,0.03576017,0.02449456,0.139641,0.134908,0.01744893,0.1580705,1,-1,0
0,1,7,8,(0.3, 0.3, 0.3),(-0.1, 1.1, 0.4),1747,3.035489,5.941702, 3.401089,0.5254289,0.5788794,0.8395734,0.4200529,1.005217,0.4322118,1.410865,2.795282,0.167875,0.2434763,0.7741575,1.852615,0.08946783,0.2920491,1,-1,0
0,1,8,4,(0.3, 0.3, 0.3),(-0.6, 1.2, -0.2),843,2.256525,3.844491, 4.560488,0.1471649,0.1724958,0.1857744,0.138682,0.1548926,0.1563419,0.7819995,0.782917,0.05002377,0.05387457,0.255591,0.2854671,0.03236276,0.1618739,1,-1,0
0,1,9,13,(0.2, 0.2, 0.2),(0.5, 1.7, 0.6),2233,3.726675,7.802586, 3.494217,1.268741,1.132197,1.38825,1.869691,1.211547,1.082784,2.176746,6.749703,0.3283372,0.4025925,3.445842,2.232881,0.2241363,0.4505865,1,-1,0
0,2,0,12,(0.3, 0.3, 0.3),(0.4, 2.1, 0.0),1879,3.346166,6.77814, 3.607312,1.104497,0.8929557,1.126562,1.695259,1.234074,1.26145,2.712025,5.875924,0.2589571,0.326703,3.124363,2.274398,0.2611202,0.5613891,2.091745,11.60196,11.60196
0,2,1,3,(0.3, 0.3, 0.3),(-0.7, 1.1, 0.0),687,1.646876,2.203126, 3.206879,0.08034318,0.08329008,0.0856905,0.08785725,0.08813854,0.09302084,0.7221996,0.4274257,0.02415412,0.02485024,0.1619209,0.1624393,0.01925531,0.1494953,2.091745,11.60196,11.60196
0,2,2,18,(0.2, 0.2, 0.2),(1.1, 2.3, 0.0),3345,4.019707,8.591519, 2.568466,2.081881,1.840748,1.967193,2.795484,2.679216,2.785995,3.455095,11.07561,0.533817,0.5704861,5.152076,4.937796,0.576701,0.7152047,2.091745,11.60196,11.60196
0,2,3,9,(0.2, 0.2, 0.2),(0.0, 0.9, 0.0),1630,3.291466,6.630869, 4.068018,0.5473446,0.5747848,0.7775705,0.3680801,1.00887,0.4788002,1.653352,2.911873,0.1666876,0.2254955,0.6783717,1.859347,0.09911165,0.3422438,2.091745,11.60196,11.60196
0,2,4,4,(0.3, 0.3, 0.3),(-0.6, 1.2, -0.2),1059,2.256525,3.844491, 3.630303,0.1026623,0.1369273,0.1602943,0.1189604,0.1163627,0.1311456,1.918046,0.5461634,0.03970891,0.04648533,0.2192441,0.2144565,0.02714715,0.3970356,2.091745,11.60196,11.60196
0,2,5,0,(0.2, 0.2, 0.2),(-1.0, 1.7, 0.0),799,1.661083,2.241378, 2.805228,0.05096559,0.05688263,0.06901123,0.06157511,0.05354083,0.0478494,1.142757,0.2711369,0.01649596,0.02001325,0.1134829,0.09867576,0.009904825,0.2365508,2.091745,11.60196,11.60196
0,2,6,13,(0.1, 0.1, 0.1),(0.5, 1.7, 0.6),2559,4.250673,9.213351, 3.600372,1.287845,1.10867,1.335559,2.061619,1.797089,1.270299,2.527455,6.851333,0.3215144,0.3873122,3.799564,3.312034,0.2629519,0.5231833,2.091745,11.60196,11.60196
0,2,7,19,(0.1, 0.1, 0.1),(1.2, 1.8, 0.8),3072,4.757966,10.57914, 3.44373,2.173238,1.94424,2.16021,3.056715,2.839041,2.172623,3.739347,11.56163,0.5638297,0.6264608,5.633526,5.232353,0.449733,0.7740449,2.091745,11.60196,11.60196
0,2,8,7,(0.2, 0.2, 0.2),(-0.2, 1.6, 0.4),1181,3.035765,5.942445, 5.031706,0.3688449,0.265137,0.4595771,0.2323244,0.6786225,0.2234057,1.601933,1.962255,0.07688972,0.1332774,0.4281738,1.250701,0.04624499,0.3316001,2.091745,11.60196,11.60196
0,2,9,10,(0.1, 0.1, 0.1),(0.2, 1.1, -0.4),1927,3.965623,8.445908, 4.382931,0.6037651,0.6699274,0.8043439,0.4336116,1.179688,0.5124825,1.819714,3.21203,0.1942789,0.2332597,0.7991462,2.174165,0.1060839,0.3766809,2.091745,11.60196,11.60196
0,3,0,3,(0.3, 0.3, 0.3),(-0.7, 1.1, 0.0),615,1.646876,2.203126, 3.582319,0.04229385,0.04488034,0.03798189,0.05063001,0.04293941,0.2620222,1.061563,0.2250033,0.0130153,0.01101475,0.09331112,0.07913733,0.0542386,0.2197436,2.879756,13.93837,2.336411
0,3,1,10,(0.3, 0.3, 0.3),(0.2, 1.1, -0.4),1449,3.297079,6.645982, 4.586599,0.3384828,0.3122451,0.416151,0.4804601,0.3030993,0.2384904,1.780882,1.800728,0.09055107,0.1206838,0.885488,0.558612,0.04936751,0.3686426,2.879756,13.93837,2.336411
0,3,2,6,(0.2, 0.2, 0.2),(-0.3, 1.9, 0.0),887,2.852538,5.449141, 6.143338,0.09360331,0.09014016,0.1268495,0.08265841,0.09558259,0.0742126,1.828954,0.4979696,0.02614065,0.03678636,0.1523395,0.1761587,0.01536201,0.3785934,2.879756,13.93837,2.336411
0,3,3,0,(0.1, 0.1, 0.1),(-1.0, 1.7, 0.0),857,1.787541,2.581841, 3.01265,0.02955024,0.04115001,0.0594714,0.03084574,0.03943603,0.03010678,1.528316,0.1572073,0.0119335,0.0172467,0.05684871,0.0726806,0.006232103,0.3163613,2.879756,13.93837,2.336411
0,3,4,12,(0.2, 0.2, 0.2),(0.4, 2.1, 0.0),1764,3.556851,7.345367, 4.164041,0.6941347,0.6078157,0.7923349,1.100966,0.4940861,0.4735355,2.420024,3.692796,0.1762666,0.2297771,2.029081,0.9106007,0.09802185,0.5009449,2.879756,13.93837,2.336411
0,3,5,17,(0.2, 0.2, 0.2),(1.0, 1.8, -0.8),2679,4.046565,8.663828, 3.233978,1.561193,1.448502,1.47194,2.322523,1.987113,2.337601,2.873857,8.305544,0.4200655,0.4268625,4.28041,3.662249,0.4838834,0.5948883,2.879756,13.93837,2.336411
0,3,6,16,(0.2, 0.2, 0.2),(0.9, 1.0, -0.6),2586,4.152229,8.948309, 3.46029,1.434345,1.347603,1.365409,2.343582,2.021659,2.196541,2.600567,7.630717,0.390805,0.3959686,4.319221,3.725917,0.454684,0.5383174,2.879756,13.93837,2.336411
0,3,7,13,(0.2, 0.2, 0.2),(0.5, 1.7, 0.6),2009,3.726675,7.802586, 3.883816,1.0832,0.9092671,1.137591,1.642333,1.093603,1.024175,2.574872,5.762622,0.2636875,0.3299012,3.026819,2.01551,0.2120043,0.5329986,2.879756,13.93837,2.336411
0,3,8,11,(0.2, 0.2, 0.2),(0.3, 1.7, -0.6),1858,3.542109,7.305678, 3.932012,0.6335663,0.6602857,0.7421367,0.4605686,1.114885,0.4746216,2.350127,3.370573,0.1914829,0.2152196,0.848828,2.054734,0.09824667,0.4864763,2.879756,13.93837,2.336411
0,3,9,7,(0.2, 0.2, 0.2),(-0.2, 1.6, 0.4),1335,3.035765,5.942445, 4.45127,0.4208565,0.3287647,0.406956,0.2447342,0.7586861,0.3273627,1.991776,2.238957,0.09534176,0.1180172,0.4510451,1.398258,0.06776408,0.4122975,2.879756,13.93837,2.336411
0,4,0,6,(0.2, 0.2, 0.2),(-0.3, 1.9, 0.0),1202,2.852538,5.449141, 4.533395,0.08097056,0.09943395,0.09807391,0.08689737,0.08477429,0.1048143,2.057787,0.4307634,0.02883584,0.02844143,0.1601519,0.156239,0.02169656,0.4259619,3.227274,17.56981,3.631433
0,4,1,8,(0.1, 0.1, 0.1),(-0.1, 1.1, 0.4),1362,3.641093,7.572175, 5.5596,0.3746799,0.3093643,0.4299354,0.7558981,0.3760145,0.3399356,1.806199,1.993297,0.08971565,0.1246813,1.39312,0.6929948,0.07036667,0.3738832,3.227274,17.56981,3.631433
0,4,2,14,(0.3, 0.3, 0.3),(0.6, 1.0, 0.6),1986,3.753505,7.874821, 3.965167,0.9693979,0.8143694,1.000129,1.135047,1.630747,0.7827272,2.373181,5.157197,0.2361671,0.2900374,2.091892,3.005466,0.1620245,0.4912485,3.227274,17.56981,3.631433
0,4,3,15,(0.1, 0.1, 0.1),(0.8, 0.7, 0.0),2686,4.764077,10.59559, 3.944748,1.402205,1.288326,1.391798,2.156931,1.868637,1.459962,2.681044,7.459728,0.3736145,0.4036213,3.975225,3.443897,0.3022121,0.554976,3.227274,17.56981,3.631433
0,4,4,17,(0.1, 0.1, 0.1),(1.0, 1.8, -0.8),3010,4.61741,10.20072, 3.388943,1.791288,1.666878,1.69813,2.618153,2.320096,2.80147,3.535187,9.529652,0.4833947,0.4924578,4.825256,4.275936,0.5799043,0.7317837,3.227274,17.56981,3.631433
0,4,5,3,(0.2, 0.2, 0.2),(-0.7, 1.1, 0.0),799,1.733729,2.436962, 3.050015,0.04708771,0.06792554,0.05689326,0.05099363,0.054398,0.05859419,1.182546,0.2505066,0.01969841,0.01649904,0.09398126,0.1002555,0.012129,0.244787,3.227274,17.56981,3.631433
0,4,6,11,(0.1, 0.1, 0.1),(0.3, 1.7, -0.6),1930,4.037671,8.639883, 4.476624,0.8462309,0.7606384,0.8172749,1.021908,1.473344,0.6652071,2.489683,4.501948,0.2205851,0.2370097,1.883377,2.715373,0.1376979,0.5153644,3.227274,17.56981,3.631433
0,4,7,2,(0.3, 0.3, 0.3),(-0.8, 1.2, 0.3),675,1.858765,2.773598, 4.109034,0.05119522,0.06086443,0.04725543,0.05593021,0.05367448,0.05928385,1.060293,0.2723586,0.01765068,0.01370407,0.1030794,0.09892207,0.01227176,0.2194806,3.227274,17.56981,3.631433
0,4,8,5,(0.1, 0.1, 0.1),(-0.4, 1.6, -0.4),1149,3.107826,6.136456, 5.340693,0.1952694,0.1460855,0.2315713,0.1571026,0.1622856,0.1793433,1.90012,1.038833,0.04236479,0.06715567,0.2895401,0.2990924,0.03712407,0.3933248,3.227274,17.56981,3.631433
0,4,9,16,(0.1, 0.1, 0.1),(0.9, 1.0, -0.6),2837,4.71456,10.46228, 3.687796,1.450031,1.361396,1.404793,2.387669,2.007612,1.855288,2.893614,7.714166,0.3948047,0.4073899,4.400474,3.700028,0.3840445,0.598978,3.227274,17.56981,3.631433
0,5,0,6,(0.2, 0.2, 0.2),(-0.3, 1.9, 0.0),1213,2.852538,5.449141, 4.492284,0.09577592,0.1260381,0.1505121,0.1064893,0.1073025,0.2019233,1.954605,0.5095279,0.03655104,0.04364851,0.1962599,0.1977585,0.04179813,0.4046033,2.837226,17.27239,-0.2974148
0,5,1,17,(0.1, 0.1, 0.1),(1.0, 1.8, -0.8),2842,4.61741,10.20072, 3.589275,1.682472,1.571239,1.616717,2.487638,2.109023,1.898949,3.214792,8.950748,0.4556593,0.4688479,4.584717,3.88693,0.3930825,0.6654619,2.837226,17.27239,-0.2974148
0,5,2,10,(0.3, 0.3, 0.3),(0.2, 1.1, -0.4),1551,3.297079,6.645982, 4.284966,0.5640629,0.4865175,0.5843977,1.023487,0.4856527,0.424877,1.937171,3.000815,0.1410901,0.1694753,1.886287,0.8950579,0.08794955,0.4009944,2.837226,17.27239,-0.2974148
0,5,3,11,(0.1, 0.1, 0.1),(0.3, 1.7, -0.6),1852,4.037671,8.639883, 4.665164,0.8690402,0.7980123,0.879442,1.39011,0.65712,0.6731662,2.482979,4.623294,0.2314235,0.2550382,2.561972,1.211072,0.1393454,0.5139767,2.837226,17.27239,-0.2974148
0,5,4,16,(0.1, 0.1, 0.1),(0.9, 1.0, -0.6),2820,4.71456,10.46228, 3.710027,1.50468,1.388685,1.434833,2.551872,2.085871,1.676932,3.231607,8.004895,0.4027185,0.4161015,4.7031,3.84426,0.3471249,0.6689427,2.837226,17.27239,-0.2974148
0,5,5,3,(0.3, 0.3, 0.3),(-0.7, 1.1, 0.0),685,1.646876,2.203126, 3.216243,0.05220741,0.05704377,0.05283953,0.05674436,0.05636688,0.06254687,0.9702259,0.2777435,0.01654269,0.01532346,0.1045799,0.1038842,0.0129472,0.2008368,2.837226,17.27239,-0.2974148
0,5,6,7,(0.2, 0.2, 0.2),(-0.2, 1.6, 0.4),1439,3.035765,5.942445, 4.129566,0.4494397,0.3114024,0.4961218,0.8390583,0.4020454,0.3657261,1.917841,2.391019,0.09030668,0.1438753,1.546384,0.7409697,0.0757053,0.3969932,2.837226,17.27239,-0.2974148
0,5,7,13,(0.2, 0.2, 0.2),(0.5, 1.7, 0.6),2043,3.726675,7.802586, 3.81918,1.046827,0.930001,1.075821,1.320515,1.714181,0.9017029,2.574433,5.56912,0.2697003,0.311988,2.433709,3.159236,0.1866525,0.5329077,2.837226,17.27239,-0.2974148
0,5,8,0,(0.2, 0.2, 0.2),(-1.0, 1.7, 0.0),867,1.661083,2.241378, 2.585211,0.03653733,0.04585327,0.06344053,0.04543845,0.049768,0.06376314,1.563809,0.1943786,0.01329745,0.01839775,0.08374307,0.09172244,0.01319897,0.3237085,2.837226,17.27239,-0.2974148
0,5,9,12,(0.1, 0.1, 0.1),(0.4, 2.1, 0.0),1948,4.063217,8.708662, 4.470566,0.9716859,0.8224561,0.9241923,1.20312,1.643437,0.7764363,2.495511,5.169369,0.2385122,0.2680158,2.217351,3.028855,0.1607223,0.5165708,2.837226,17.27239,-0.2974148
0,6,0,3,(0.1, 0.1, 0.1),(-0.7, 1.1, 0.0),886,1.995691,3.142246, 3.546553,0.07902686,0.08183803,0.08178566,0.07922495,0.08140952,0.09820355,1.157942,0.4204229,0.02373303,0.02371784,0.1460116,0.1500378,0.02032814,0.2396939,3.33084,15.93901,-1.333385
0,6,1,0,(0.3, 0.3, 0.3),(-1.0, 1.7, 0.0),1060,1.621022,2.133521, 2.012755,0.03702048,0.05455259,0.06240824,0.03447899,0.04704526,0.070496,1.676264,0.1969489,0.01582025,0.01809839,0.06354479,0.08670443,0.01459267,0.3469867,3.33084,15.93901,-1.333385
0,6,2,17,(0.1, 0.1, 0.1),(1.0, 1.8, -0.8),3070,4.61741,10.20072, 3.32271,1.633633,1.485501,1.518433,2.568183,2.243191,2.557373,3.052583,8.690927,0.4307954,0.4403454,4.733162,4.134202,0.5293762,0.6318848,3.33084,15.93901,-1.333385
0,6,3,16,(0.3, 0.3, 0.3),(0.9, 1.0, -0.6),2824,3.898932,8.266355, 2.927179,1.365548,1.292977,1.309242,2.19862,2.087038,1.681978,3.006128,7.264717,0.3749632,0.3796802,4.052056,3.84641,0.3481695,0.6222684,3.33084,15.93901,-1.333385
0,6,4,12,(0.3, 0.3, 0.3),(0.4, 2.1, 0.0),1717,3.346166,6.77814, 3.947664,0.7890803,0.7149473,0.8017678,1.284839,0.7717512,0.8925909,2.862527,4.197907,0.2073347,0.2325127,2.367959,1.422338,0.1847663,0.592543,3.33084,15.93901,-1.333385
0,6,5,10,(0.3, 0.3, 0.3),(0.2, 1.1, -0.4),1545,3.297079,6.645982, 4.301607,0.5332558,0.4911413,0.5553858,0.8677541,0.5133424,0.4700804,2.257109,2.836921,0.142431,0.1610619,1.599271,0.94609,0.09730664,0.4672216,3.33084,15.93901,-1.333385
0,6,6,9,(0.1, 0.1, 0.1),(0.0, 0.9, 0.0),1697,3.752795,7.872909, 4.63931,0.5279349,0.4897707,0.5522691,1.01835,0.5043217,0.5789869,2.086193,2.808614,0.1420335,0.160158,1.876819,0.9294649,0.1198503,0.4318419,3.33084,15.93901,-1.333385
0,6,7,13,(0.1, 0.1, 0.1),(0.5, 1.7, 0.6),1903,4.250673,9.213351, 4.841488,0.8847654,0.9072726,0.9699231,1.504032,0.7745543,0.7707987,2.826281,4.706952,0.2631091,0.2812777,2.771931,1.427504,0.1595553,0.5850401,3.33084,15.93901,-1.333385
0,6,8,7,(0.3, 0.3, 0.3),(-0.2, 1.6, 0.4),959,2.886175,5.539702, 5.776541,0.1124075,0.1047306,0.171305,0.126237,0.1543131,0.1644213,1.830535,0.5980079,0.03037187,0.04967844,0.2326548,0.284399,0.03403521,0.3789207,3.33084,15.93901,-1.333385
0,6,9,4,(0.1, 0.1, 0.1),(-0.6, 1.2, -0.2),1171,2.66856,4.953815, 4.230414,0.08554936,0.09271327,0.09682938,0.09637156,0.1015357,0.1342632,1.823475,0.4551226,0.02688685,0.02808052,0.1776128,0.1871302,0.02779247,0.3774593,3.33084,15.93901,-1.333385
0,7,0,3,(0.3, 0.3, 0.3),(-0.7, 1.1, 0.0),884,1.646876,2.203126, 2.492224,0.04208057,0.04998154,0.06152666,0.04254235,0.04551881,0.1986821,1.471747,0.2238686,0.01449465,0.01784273,0.07840555,0.08389117,0.0411272,0.3046517,3.87343,14.74832,1.190687
0,7,1,11,(0.1, 0.1, 0.1),(0.3, 1.7, -0.6),1356,4.037671,8.639883, 6.371595,0.5293205,0.4599496,0.4958259,0.8571262,0.5418251,0.4021716,2.601648,2.815985,0.1333854,0.1437895,1.579684,0.9985836,0.08324951,0.5385412,3.87343,14.74832,1.190687
0,7,2,0,(0.2, 0.2, 0.2),(-1.0, 1.7, 0.0),1241,1.661083,2.241378, 1.806106,0.4213561,0.3855218,0.4112502,0.6647316,0.34684,0.4528797,2.067628,2.241615,0.1118013,0.1192626,1.2251,0.6392262,0.0937461,0.427999,3.87343,14.74832,1.190687
0,7,3,10,(0.1, 0.1, 0.1),(0.2, 1.1, -0.4),1217,3.965623,8.445908, 6.93994,0.2733171,0.3607715,0.2952647,0.2780263,0.2458921,0.3860274,1.948557,1.454047,0.1046237,0.08562675,0.5124024,0.4531792,0.07990767,0.4033512,3.87343,14.74832,1.190687
